470	error	code-scanning	go/path-injection	internal/backup/backup.go:62	Uncontrolled data used in path expression	https://github.com/jdfalk/audiobook-organizer/security/code-scanning/470	2026-04-26T23:26:49Z
471	error	code-scanning	go/path-injection	internal/backup/backup.go:81	Uncontrolled data used in path expression	https://github.com/jdfalk/audiobook-organizer/security/code-scanning/471	2026-04-26T23:26:49Z
472	error	code-scanning	go/path-injection	internal/backup/backup.go:97	Uncontrolled data used in path expression	https://github.com/jdfalk/audiobook-organizer/security/code-scanning/472	2026-04-26T23:26:49Z
473	error	code-scanning	go/path-injection	internal/backup/backup.go:206	Uncontrolled data used in path expression	https://github.com/jdfalk/audiobook-organizer/security/code-scanning/473	2026-04-26T23:26:49Z
474	error	code-scanning	go/path-injection	internal/backup/backup.go:329	Uncontrolled data used in path expression	https://github.com/jdfalk/audiobook-organizer/security/code-scanning/474	2026-04-26T23:26:49Z
476	error	code-scanning	go/path-injection	internal/config/config.go:793	Uncontrolled data used in path expression	https://github.com/jdfalk/audiobook-organizer/security/code-scanning/476	2026-04-26T23:26:49Z
477	error	code-scanning	go/path-injection	internal/config/config.go:808	Uncontrolled data used in path expression	https://github.com/jdfalk/audiobook-organizer/security/code-scanning/477	2026-04-26T23:26:49Z
478	error	code-scanning	go/path-injection	internal/itunes/itl.go:622	Uncontrolled data used in path expression	https://github.com/jdfalk/audiobook-organizer/security/code-scanning/478	2026-04-26T23:26:49Z
479	error	code-scanning	go/path-injection	internal/itunes/itl.go:673	Uncontrolled data used in path expression	https://github.com/jdfalk/audiobook-organizer/security/code-scanning/479	2026-04-26T23:26:49Z
480	error	code-scanning	go/path-injection	internal/itunes/itl.go:715	Uncontrolled data used in path expression	https://github.com/jdfalk/audiobook-organizer/security/code-scanning/480	2026-04-26T23:26:49Z
481	error	code-scanning	go/path-injection	internal/itunes/itl_combined_mutate.go:39	Uncontrolled data used in path expression	https://github.com/jdfalk/audiobook-organizer/security/code-scanning/481	2026-04-26T23:26:49Z
482	error	code-scanning	go/path-injection	internal/itunes/itl.go:994	Uncontrolled data used in path expression	https://github.com/jdfalk/audiobook-organizer/security/code-scanning/482	2026-04-26T23:26:49Z
483	error	code-scanning	go/path-injection	internal/itunes/itl.go:1015	Uncontrolled data used in path expression	https://github.com/jdfalk/audiobook-organizer/security/code-scanning/483	2026-04-26T23:26:49Z
484	error	code-scanning	go/path-injection	internal/itunes/itl.go:1023	Uncontrolled data used in path expression	https://github.com/jdfalk/audiobook-organizer/security/code-scanning/484	2026-04-26T23:26:49Z
485	error	code-scanning	go/path-injection	internal/itunes/itl.go:1023	Uncontrolled data used in path expression	https://github.com/jdfalk/audiobook-organizer/security/code-scanning/485	2026-04-26T23:26:49Z
486	error	code-scanning	go/path-injection	internal/itunes/service/importer.go:52	Uncontrolled data used in path expression	https://github.com/jdfalk/audiobook-organizer/security/code-scanning/486	2026-04-26T23:26:49Z
488	error	code-scanning	go/path-injection	internal/itunes/service/transfer.go:60	Uncontrolled data used in path expression	https://github.com/jdfalk/audiobook-organizer/security/code-scanning/488	2026-04-26T23:26:49Z
492	error	code-scanning	go/path-injection	internal/itunes/service/transfer.go:263	Uncontrolled data used in path expression	https://github.com/jdfalk/audiobook-organizer/security/code-scanning/492	2026-04-26T23:26:49Z
493	error	code-scanning	go/path-injection	internal/itunes/service/transfer.go:281	Uncontrolled data used in path expression	https://github.com/jdfalk/audiobook-organizer/security/code-scanning/493	2026-04-26T23:26:49Z
494	error	code-scanning	go/path-injection	internal/itunes/service/transfer.go:294	Uncontrolled data used in path expression	https://github.com/jdfalk/audiobook-organizer/security/code-scanning/494	2026-04-26T23:26:49Z
495	error	code-scanning	go/path-injection	internal/itunes/service/writeback_batcher.go:465	Uncontrolled data used in path expression	https://github.com/jdfalk/audiobook-organizer/security/code-scanning/495	2026-04-26T23:26:49Z
496	error	code-scanning	go/path-injection	internal/itunes/service/writeback_batcher.go:473	Uncontrolled data used in path expression	https://github.com/jdfalk/audiobook-organizer/security/code-scanning/496	2026-04-26T23:26:49Z
497	error	code-scanning	go/path-injection	internal/itunes/service/writeback_batcher.go:479	Uncontrolled data used in path expression	https://github.com/jdfalk/audiobook-organizer/security/code-scanning/497	2026-04-26T23:26:49Z
498	error	code-scanning	go/path-injection	internal/itunes/service/writeback_batcher.go:526	Uncontrolled data used in path expression	https://github.com/jdfalk/audiobook-organizer/security/code-scanning/498	2026-04-26T23:26:49Z
499	error	code-scanning	go/path-injection	internal/itunes/service/writeback_batcher.go:530	Uncontrolled data used in path expression	https://github.com/jdfalk/audiobook-organizer/security/code-scanning/499	2026-04-26T23:26:49Z
500	error	code-scanning	go/path-injection	internal/itunes/service/writeback_batcher.go:545	Uncontrolled data used in path expression	https://github.com/jdfalk/audiobook-organizer/security/code-scanning/500	2026-04-26T23:26:49Z
501	error	code-scanning	go/path-injection	internal/itunes/service/writeback_batcher.go:566	Uncontrolled data used in path expression	https://github.com/jdfalk/audiobook-organizer/security/code-scanning/501	2026-04-26T23:26:49Z
502	error	code-scanning	go/path-injection	internal/search/bleve_index.go:49	Uncontrolled data used in path expression	https://github.com/jdfalk/audiobook-organizer/security/code-scanning/502	2026-04-26T23:26:49Z
503	error	code-scanning	go/path-injection	internal/server/bootstrap.go:76	Uncontrolled data used in path expression	https://github.com/jdfalk/audiobook-organizer/security/code-scanning/503	2026-04-26T23:26:49Z
504	error	code-scanning	go/path-injection	internal/server/bootstrap.go:108	Uncontrolled data used in path expression	https://github.com/jdfalk/audiobook-organizer/security/code-scanning/504	2026-04-26T23:26:49Z
505	error	code-scanning	go/path-injection	internal/server/bootstrap.go:119	Uncontrolled data used in path expression	https://github.com/jdfalk/audiobook-organizer/security/code-scanning/505	2026-04-26T23:26:49Z
526	error	code-scanning	go/clear-text-logging	internal/server/maintenance_fixups.go:170	Clear-text logging of sensitive information	https://github.com/jdfalk/audiobook-organizer/security/code-scanning/526	2026-04-30T15:43:47Z
527	error	code-scanning	go/clear-text-logging	internal/server/maintenance_fixups.go:179	Clear-text logging of sensitive information	https://github.com/jdfalk/audiobook-organizer/security/code-scanning/527	2026-04-30T15:43:47Z
528	error	code-scanning	go/clear-text-logging	internal/server/maintenance_fixups.go:188	Clear-text logging of sensitive information	https://github.com/jdfalk/audiobook-organizer/security/code-scanning/528	2026-04-30T15:43:47Z
529	error	code-scanning	go/clear-text-logging	internal/server/maintenance_fixups.go:197	Clear-text logging of sensitive information	https://github.com/jdfalk/audiobook-organizer/security/code-scanning/529	2026-04-30T15:43:47Z
530	error	code-scanning	go/clear-text-logging	internal/server/maintenance_fixups.go:206	Clear-text logging of sensitive information	https://github.com/jdfalk/audiobook-organizer/security/code-scanning/530	2026-04-30T15:43:47Z
531	error	code-scanning	go/path-injection	internal/tagger/embed_cover.go:54	Uncontrolled data used in path expression	https://github.com/jdfalk/audiobook-organizer/security/code-scanning/531	2026-04-30T16:03:29Z
532	error	code-scanning	go/path-injection	internal/server/deluge_import.go:81	Uncontrolled data used in path expression	https://github.com/jdfalk/audiobook-organizer/security/code-scanning/532	2026-04-30T17:52:56Z
533	error	code-scanning	go/path-injection	internal/server/deluge_import.go:144	Uncontrolled data used in path expression	https://github.com/jdfalk/audiobook-organizer/security/code-scanning/533	2026-04-30T17:52:56Z
534	error	code-scanning	go/path-injection	internal/server/deluge_import_unix.go:29	Uncontrolled data used in path expression	https://github.com/jdfalk/audiobook-organizer/security/code-scanning/534	2026-04-30T17:52:56Z
535	error	code-scanning	go/path-injection	internal/server/deluge_import_unix.go:54	Uncontrolled data used in path expression	https://github.com/jdfalk/audiobook-organizer/security/code-scanning/535	2026-04-30T17:52:56Z
536	error	code-scanning	go/path-injection	internal/fileops/write_tags_safe.go:47	Uncontrolled data used in path expression	https://github.com/jdfalk/audiobook-organizer/security/code-scanning/536	2026-04-30T22:41:47Z
537	error	code-scanning	go/path-injection	internal/fileops/write_tags_safe.go:72	Uncontrolled data used in path expression	https://github.com/jdfalk/audiobook-organizer/security/code-scanning/537	2026-04-30T22:41:47Z
538	error	code-scanning	go/path-injection	internal/fileops/write_tags_safe.go:92	Uncontrolled data used in path expression	https://github.com/jdfalk/audiobook-organizer/security/code-scanning/538	2026-04-30T22:41:47Z
539	error	code-scanning	go/path-injection	internal/fileops/hash.go:16	Uncontrolled data used in path expression	https://github.com/jdfalk/audiobook-organizer/security/code-scanning/539	2026-04-30T22:41:55Z
541	error	code-scanning	go/path-injection	internal/backup/backup.go:367	Uncontrolled data used in path expression	https://github.com/jdfalk/audiobook-organizer/security/code-scanning/541	2026-05-01T12:24:31Z
542	error	code-scanning	go/path-injection	internal/fileops/safe_operations.go:136	Uncontrolled data used in path expression	https://github.com/jdfalk/audiobook-organizer/security/code-scanning/542	2026-05-01T12:24:49Z
543	error	code-scanning	go/path-injection	internal/fileops/safe_operations.go:207	Uncontrolled data used in path expression	https://github.com/jdfalk/audiobook-organizer/security/code-scanning/543	2026-05-01T12:24:49Z
587	error	code-scanning	go/request-forgery	internal/server/covers.go:53	Uncontrolled data used in network request	https://github.com/jdfalk/audiobook-organizer/security/code-scanning/587	2026-05-02T00:46:14Z
588	error	code-scanning	go/path-injection	internal/itunes/service/transfer.go:47	Uncontrolled data used in path expression	https://github.com/jdfalk/audiobook-organizer/security/code-scanning/588	2026-05-02T00:46:14Z
589	error	code-scanning	go/path-injection	internal/itunes/service/transfer.go:94	Uncontrolled data used in path expression	https://github.com/jdfalk/audiobook-organizer/security/code-scanning/589	2026-05-02T00:46:14Z
590	error	code-scanning	go/path-injection	internal/itunes/service/transfer.go:136	Uncontrolled data used in path expression	https://github.com/jdfalk/audiobook-organizer/security/code-scanning/590	2026-05-02T00:46:14Z
591	error	code-scanning	go/path-injection	internal/itunes/service/transfer.go:166	Uncontrolled data used in path expression	https://github.com/jdfalk/audiobook-organizer/security/code-scanning/591	2026-05-02T00:46:14Z
592	error	code-scanning	go/path-injection	internal/server/audiobooks_handlers.go:566	Uncontrolled data used in path expression	https://github.com/jdfalk/audiobook-organizer/security/code-scanning/592	2026-05-02T00:46:14Z
593	error	code-scanning	go/path-injection	internal/server/audiobooks_handlers.go:581	Uncontrolled data used in path expression	https://github.com/jdfalk/audiobook-organizer/security/code-scanning/593	2026-05-02T00:46:14Z
594	error	code-scanning	go/path-injection	internal/server/cover_history.go:39	Uncontrolled data used in path expression	https://github.com/jdfalk/audiobook-organizer/security/code-scanning/594	2026-05-02T00:46:14Z
595	error	code-scanning	go/path-injection	internal/server/cover_history.go:104	Uncontrolled data used in path expression	https://github.com/jdfalk/audiobook-organizer/security/code-scanning/595	2026-05-02T00:46:14Z
596	error	code-scanning	go/path-injection	internal/server/cover_history.go:114	Uncontrolled data used in path expression	https://github.com/jdfalk/audiobook-organizer/security/code-scanning/596	2026-05-02T00:46:14Z
597	error	code-scanning	go/path-injection	internal/server/cover_history.go:119	Uncontrolled data used in path expression	https://github.com/jdfalk/audiobook-organizer/security/code-scanning/597	2026-05-02T00:46:14Z
598	error	code-scanning	go/path-injection	internal/server/covers.go:66	Uncontrolled data used in path expression	https://github.com/jdfalk/audiobook-organizer/security/code-scanning/598	2026-05-02T00:46:14Z
599	error	code-scanning	go/path-injection	internal/server/covers.go:72	Uncontrolled data used in path expression	https://github.com/jdfalk/audiobook-organizer/security/code-scanning/599	2026-05-02T00:46:14Z
600	error	code-scanning	go/path-injection	internal/server/covers.go:80	Uncontrolled data used in path expression	https://github.com/jdfalk/audiobook-organizer/security/code-scanning/600	2026-05-02T00:46:14Z
601	error	code-scanning	go/path-injection	internal/server/covers.go:108	Uncontrolled data used in path expression	https://github.com/jdfalk/audiobook-organizer/security/code-scanning/601	2026-05-02T00:46:14Z
602	error	code-scanning	go/path-injection	internal/server/covers.go:109	Uncontrolled data used in path expression	https://github.com/jdfalk/audiobook-organizer/security/code-scanning/602	2026-05-02T00:46:14Z
603	error	code-scanning	go/path-injection	internal/server/itunes_handlers.go:254	Uncontrolled data used in path expression	https://github.com/jdfalk/audiobook-organizer/security/code-scanning/603	2026-05-02T00:46:14Z
604	error	code-scanning	go/path-injection	internal/server/itunes_handlers.go:387	Uncontrolled data used in path expression	https://github.com/jdfalk/audiobook-organizer/security/code-scanning/604	2026-05-02T00:46:14Z
605	error	code-scanning	go/path-injection	internal/server/itunes_handlers.go:449	Uncontrolled data used in path expression	https://github.com/jdfalk/audiobook-organizer/security/code-scanning/605	2026-05-02T00:46:14Z
606	error	code-scanning	go/path-injection	internal/server/itunes_handlers.go:694	Uncontrolled data used in path expression	https://github.com/jdfalk/audiobook-organizer/security/code-scanning/606	2026-05-02T00:46:14Z
607	error	code-scanning	go/path-injection	internal/server/itunes_handlers.go:752	Uncontrolled data used in path expression	https://github.com/jdfalk/audiobook-organizer/security/code-scanning/607	2026-05-02T00:46:14Z
608	error	code-scanning	go/path-injection	internal/server/openlibrary_service.go:299	Uncontrolled data used in path expression	https://github.com/jdfalk/audiobook-organizer/security/code-scanning/608	2026-05-02T00:46:14Z
609	error	code-scanning	go/path-injection	internal/server/openlibrary_service.go:305	Uncontrolled data used in path expression	https://github.com/jdfalk/audiobook-organizer/security/code-scanning/609	2026-05-02T00:46:14Z
610	error	code-scanning	go/path-injection	internal/server/openlibrary_service.go:344	Uncontrolled data used in path expression	https://github.com/jdfalk/audiobook-organizer/security/code-scanning/610	2026-05-02T00:46:14Z
611	error	code-scanning	go/path-injection	internal/reconcile/reconcile.go:426	Uncontrolled data used in path expression	https://github.com/jdfalk/audiobook-organizer/security/code-scanning/611	2026-05-02T01:28:59Z
612	error	code-scanning	go/path-injection	internal/reconcile/reconcile.go:451	Uncontrolled data used in path expression	https://github.com/jdfalk/audiobook-organizer/security/code-scanning/612	2026-05-02T01:28:59Z
613	error	code-scanning	go/path-injection	internal/reconcile/reconcile.go:506	Uncontrolled data used in path expression	https://github.com/jdfalk/audiobook-organizer/security/code-scanning/613	2026-05-02T01:28:59Z
614	error	code-scanning	go/path-injection	internal/scanner/service.go:387	Uncontrolled data used in path expression	https://github.com/jdfalk/audiobook-organizer/security/code-scanning/614	2026-05-02T01:34:01Z
615	error	code-scanning	go/path-injection	internal/server/server.go:703	Uncontrolled data used in path expression	https://github.com/jdfalk/audiobook-organizer/security/code-scanning/615	2026-05-02T01:34:01Z
616	error	code-scanning	go/path-injection	internal/scanner/service.go:219	Uncontrolled data used in path expression	https://github.com/jdfalk/audiobook-organizer/security/code-scanning/616	2026-05-02T01:46:27Z
617	error	code-scanning	go/path-injection	internal/scanner/service.go:253	Uncontrolled data used in path expression	https://github.com/jdfalk/audiobook-organizer/security/code-scanning/617	2026-05-02T01:46:27Z
618	error	code-scanning	go/path-injection	internal/importer/service.go:57	Uncontrolled data used in path expression	https://github.com/jdfalk/audiobook-organizer/security/code-scanning/618	2026-05-02T01:47:21Z
619	error	code-scanning	go/path-injection	internal/audiobooks/service.go:1342	Uncontrolled data used in path expression	https://github.com/jdfalk/audiobook-organizer/security/code-scanning/619	2026-05-02T01:51:08Z
620	error	code-scanning	go/path-injection	internal/fileops/service.go:103	Uncontrolled data used in path expression	https://github.com/jdfalk/audiobook-organizer/security/code-scanning/620	2026-05-02T01:52:46Z
621	error	code-scanning	go/path-injection	internal/fileops/service.go:119	Uncontrolled data used in path expression	https://github.com/jdfalk/audiobook-organizer/security/code-scanning/621	2026-05-02T01:52:46Z
622	error	code-scanning	go/path-injection	internal/fileops/service.go:140	Uncontrolled data used in path expression	https://github.com/jdfalk/audiobook-organizer/security/code-scanning/622	2026-05-02T01:52:46Z
623	error	code-scanning	go/path-injection	internal/fileops/service.go:166	Uncontrolled data used in path expression	https://github.com/jdfalk/audiobook-organizer/security/code-scanning/623	2026-05-02T01:52:46Z
624	error	code-scanning	go/path-injection	internal/fileops/service.go:176	Uncontrolled data used in path expression	https://github.com/jdfalk/audiobook-organizer/security/code-scanning/624	2026-05-02T01:52:46Z
625	error	code-scanning	go/path-injection	internal/fileops/service.go:190	Uncontrolled data used in path expression	https://github.com/jdfalk/audiobook-organizer/security/code-scanning/625	2026-05-02T01:52:46Z
626	error	code-scanning	go/path-injection	internal/server/itunes_handlers.go:832	Uncontrolled data used in path expression	https://github.com/jdfalk/audiobook-organizer/security/code-scanning/626	2026-05-02T15:33:38Z
627	error	code-scanning	go/path-injection	internal/server/itunes_handlers.go:837	Uncontrolled data used in path expression	https://github.com/jdfalk/audiobook-organizer/security/code-scanning/627	2026-05-02T15:33:38Z
